"","seqnames","start","end","width","strand","gc","mapp"
"185","chr1",98500001,99000000,500000,"*",36.26,0.979024342679636
"186","chr1",99000001,99500000,500000,"*",36.72,0.971754783060029
"187","chr1",99500001,100000000,500000,"*",37.1,0.954057288001268
"188","chr1",100000001,100500000,500000,"*",38.25,0.981507487733129
"189","chr1",100500001,101000000,500000,"*",38.61,0.985521267875474
"190","chr1",101000001,101500000,500000,"*",37.73,0.958337876767805
"191","chr1",101500001,102000000,500000,"*",38.86,0.989601901676157
"192","chr1",102000001,102500000,500000,"*",35.49,0.980894115190615
"193","chr1",102500001,103000000,500000,"*",34.68,0.956339477982646
"194","chr1",103000001,103500000,500000,"*",34.7,0.957982688390638
"195","chr1",104500001,105000000,500000,"*",35.19,0.970654153771311
"196","chr1",105000001,105500000,500000,"*",35.15,0.9417769539329
"197","chr1",105500001,106000000,500000,"*",33.98,0.978784412938593
"198","chr1",106000001,106500000,500000,"*",34.6,0.963528949471337
"199","chr1",106500001,107000000,500000,"*",34.9,0.971960429723171
"200","chr1",107000001,107500000,500000,"*",35.9,0.986995082611303
"201","chr1",107500001,108000000,500000,"*",37.16,0.990652721887072
"202","chr1",108000001,108500000,500000,"*",38.24,0.977623768355302
"203","chr1",109000001,109500000,500000,"*",40.35,0.933485107825235
"204","chr1",109500001,110000000,500000,"*",45,0.982201443893246
"205","chr1",110000001,110500000,500000,"*",47.23,0.956361112804757
"206","chr1",110500001,111000000,500000,"*",46.85,0.993180122718685
"207","chr1",111000001,111500000,500000,"*",42.41,0.983718718739711
"208","chr1",111500001,112000000,500000,"*",40.07,0.961464052360462
"209","chr1",112000001,112500000,500000,"*",43.46,0.986995243101896
"210","chr1",112500001,113000000,500000,"*",43.21,0.948062860178529
"211","chr1",113000001,113500000,500000,"*",44.09,0.972526640802449
"212","chr1",113500001,114000000,500000,"*",41.37,0.962102600065568
"213","chr1",114000001,114500000,500000,"*",38.56,0.955893119592736
"214","chr1",114500001,115000000,500000,"*",43.08,0.974081957462007
"215","chr1",115000001,115500000,500000,"*",38.78,0.976626427509286
"216","chr1",115500001,116000000,500000,"*",41.19,0.970611684795878
"217","chr1",116000001,116500000,500000,"*",41.98,0.980578896576733
"218","chr1",116500001,117000000,500000,"*",41.54,0.975180460526839
"219","chr1",117000001,117500000,500000,"*",44.25,0.945195548653432
"220","chr1",117500001,118000000,500000,"*",40.99,0.958944145319209
"221","chr1",118000001,118500000,500000,"*",40.56,0.977910745184114
"222","chr1",118500001,119000000,500000,"*",37.79,0.971501701469018
"223","chr1",119000001,119500000,500000,"*",37.63,0.925595414315533
"224","chr1",119500001,120000000,500000,"*",41.21,0.961760019396505
"225","chr1",120000001,120500000,500000,"*",42.55,0.957845330415164
"226","chr1",146500001,147000000,500000,"*",40.19,0.907751010978266
"227","chr1",150000001,150500000,500000,"*",43.46,0.983253381634841
"228","chr1",150500001,151000000,500000,"*",44.16,0.967140387301739
"229","chr1",151000001,151500000,500000,"*",46.54,0.983177494434244
"230","chr1",151500001,152000000,500000,"*",44.78,0.980973355788789
"231","chr1",152000001,152500000,500000,"*",41.45,0.927446009949934
"232","chr1",152500001,153000000,500000,"*",41.37,0.949000719728073
"233","chr1",153000001,153500000,500000,"*",42.89,0.956124943105646
"234","chr1",153500001,154000000,500000,"*",48.16,0.98254642318385
"235","chr1",154000001,154500000,500000,"*",45.6,0.972982650394934
"236","chr1",154500001,155000000,500000,"*",48.42,0.982096588359535
"237","chr1",155000001,155500000,500000,"*",48.21,0.974037787992645
"238","chr1",155500001,156000000,500000,"*",45.7,0.935376596725847
"239","chr1",156000001,156500000,500000,"*",50.44,0.979341197422556
"240","chr1",156500001,157000000,500000,"*",50.41,0.988571624967307
"241","chr1",157000001,157500000,500000,"*",43.85,0.961109762120372
"242","chr1",157500001,158000000,500000,"*",40.76,0.977316476749174
"243","chr1",158000001,158500000,500000,"*",40.58,0.933795525188571
"244","chr1",158500001,159000000,500000,"*",37.23,0.959530439255742
"245","chr1",159000001,159500000,500000,"*",39.02,0.947214866748456
"246","chr1",159500001,160000000,500000,"*",43.12,0.95162758715664
"247","chr1",160000001,160500000,500000,"*",45.15,0.980012485208987
"248","chr1",160500001,161000000,500000,"*",43.1,0.955817027751337
"249","chr1",161000001,161500000,500000,"*",47.62,0.917972110927583
"250","chr1",162000001,162500000,500000,"*",42.13,0.975454843456321
"251","chr1",162500001,163000000,500000,"*",40.06,0.953513521953198
"252","chr1",163000001,163500000,500000,"*",37.86,0.981416589067988
"253","chr1",163500001,164000000,500000,"*",37.36,0.957973081929891
"254","chr1",164000001,164500000,500000,"*",37.61,0.957557331526607
"255","chr1",164500001,165000000,500000,"*",41.26,0.986790935254208
"256","chr1",165500001,166000000,500000,"*",41.89,0.968912852924876
"257","chr1",166000001,166500000,500000,"*",41.06,0.931075969439888
"258","chr1",166500001,167000000,500000,"*",39.33,0.97350695738659
"259","chr1",167000001,167500000,500000,"*",41.8,0.994832124620824
"260","chr1",167500001,168000000,500000,"*",41.82,0.986855251240283
"261","chr1",168000001,168500000,500000,"*",41.59,0.974989689502527
"262","chr1",168500001,169000000,500000,"*",39.47,0.965075793461817
"263","chr1",169000001,169500000,500000,"*",37.87,0.964616792139293
"264","chr1",169500001,170000000,500000,"*",38.2,0.978571287370017
"265","chr1",170000001,170500000,500000,"*",37.61,0.943676109591432
"266","chr1",170500001,171000000,500000,"*",38.09,0.980819452999292
"267","chr1",171000001,171500000,500000,"*",39.74,0.970524410482415
"268","chr1",171500001,172000000,500000,"*",39.76,0.969837603171004
"269","chr1",172000001,172500000,500000,"*",37.83,0.950831849735065
"270","chr1",172500001,173000000,500000,"*",38.47,0.966129054567911
"271","chr1",173000001,173500000,500000,"*",39.47,0.959072616858703
"272","chr1",173500001,174000000,500000,"*",39.66,0.963813119174343
"273","chr1",174000001,174500000,500000,"*",37.84,0.951265397594394
"274","chr1",174500001,175000000,500000,"*",38.77,0.925375024291253
"275","chr1",175000001,175500000,500000,"*",43.25,0.976285999788039
"276","chr1",175500001,176000000,500000,"*",42.52,0.977205183642693
"277","chr1",176000001,176500000,500000,"*",38.02,0.958396316069383
"278","chr1",176500001,177000000,500000,"*",40.46,0.98710461012534
"279","chr1",177000001,177500000,500000,"*",40.58,0.979761622501996
"280","chr1",177500001,178000000,500000,"*",40.82,0.946269721209763
"281","chr1",178000001,178500000,500000,"*",38.9,0.97597600241372
"282","chr1",178500001,179000000,500000,"*",40.83,0.964323552198907
"283","chr1",179000001,179500000,500000,"*",41.14,0.974623103742889
"284","chr1",179500001,180000000,500000,"*",40.46,0.96960646439892
"285","chr1",180000001,180500000,500000,"*",41.41,0.974836666686479
"286","chr1",180500001,181000000,500000,"*",40.9,0.96270582102416
"287","chr1",181500001,182000000,500000,"*",41.71,0.981335605997219
"288","chr1",182000001,182500000,500000,"*",42.53,0.984220724478552
"289","chr1",182500001,183000000,500000,"*",41.33,0.986173779955463
"290","chr1",183000001,183500000,500000,"*",41.7,0.987288791736589
"291","chr1",183500001,184000000,500000,"*",40.58,0.972709227167683
"292","chr1",184000001,184500000,500000,"*",40,0.97226034015025
"293","chr1",184500001,185000000,500000,"*",39.79,0.967349169339931
"294","chr1",185000001,185500000,500000,"*",38.43,0.96933692648768
"295","chr1",185500001,186000000,500000,"*",36.99,0.951362241120403
"296","chr1",186000001,186500000,500000,"*",36.52,0.972349191662241
"297","chr1",186500001,187000000,500000,"*",36.89,0.975813988179056
"298","chr1",187000001,187500000,500000,"*",35.67,0.974279901299355
"299","chr1",187500001,188000000,500000,"*",35.76,0.95013069094499
"300","chr1",188000001,188500000,500000,"*",34.24,0.985501536998469
"301","chr1",188500001,189000000,500000,"*",34.28,0.971385275366772
"302","chr1",189000001,189500000,500000,"*",34.01,0.956766890215929
"303","chr1",189500001,190000000,500000,"*",33.95,0.983494226174675
"304","chr1",190000001,190500000,500000,"*",33.31,0.990530108428228
"305","chr1",190500001,191000000,500000,"*",33.98,0.98113631939797
"306","chr1",191000001,191500000,500000,"*",34.15,0.973850667097218
"307","chr1",191500001,192000000,500000,"*",34.46,0.986457200890977
"308","chr1",192000001,192500000,500000,"*",35.04,0.966599920725695
"309","chr1",192500001,193000000,500000,"*",37.46,0.976618522559921
"310","chr1",193000001,193500000,500000,"*",37.01,0.984132440293367
"311","chr1",193500001,194000000,500000,"*",35.98,0.965396236704034
"312","chr1",194000001,194500000,500000,"*",34.86,0.97014546078251
"313","chr1",194500001,195000000,500000,"*",33.99,0.985965560527332
"314","chr1",195000001,195500000,500000,"*",33.92,0.983184585163293
"315","chr1",195500001,196000000,500000,"*",34.49,0.972541877429487
"316","chr1",196000001,196500000,500000,"*",34.49,0.963317524267371
"317","chr1",196500001,197000000,500000,"*",35.36,0.901406221170974
"318","chr1",197000001,197500000,500000,"*",35.87,0.988999105320682
"319","chr1",197500001,198000000,500000,"*",36.71,0.953981945229633
"320","chr1",198000001,198500000,500000,"*",36.44,0.967589109698555
"321","chr1",198500001,199000000,500000,"*",35.36,0.989348617542029
"322","chr1",199000001,199500000,500000,"*",35.89,0.988502028178705
"323","chr1",199500001,200000000,500000,"*",38.6,0.965966832730756
"324","chr1",200000001,200500000,500000,"*",41.32,0.986007813660537
"325","chr1",200500001,201000000,500000,"*",43.05,0.983776856952708
"326","chr1",201000001,201500000,500000,"*",50.3,0.983875976222374
"327","chr1",201500001,202000000,500000,"*",47.26,0.987560145536187
"328","chr1",202000001,202500000,500000,"*",46.07,0.918791808298637
"329","chr1",202500001,203000000,500000,"*",45.02,0.962045999288662
"330","chr1",203000001,203500000,500000,"*",48.13,0.978925636352184
"331","chr1",203500001,204000000,500000,"*",44.69,0.98228636287177
"332","chr1",204000001,204500000,500000,"*",48.5,0.989594660357627
"333","chr1",204500001,205000000,500000,"*",47.03,0.995673731667702
"334","chr1",205000001,205500000,500000,"*",48.07,0.981173948842084
"335","chr1",205500001,206000000,500000,"*",38.81,0.982317424825098
"336","chr1",206500001,207000000,500000,"*",45.77,0.905392261373062
"337","chr1",207000001,207500000,500000,"*",41.63,0.981195680630034
"338","chr1",207500001,208000000,500000,"*",39.58,0.904174465093073
"339","chr1",208000001,208500000,500000,"*",45.71,0.996747293225775
"340","chr1",208500001,209000000,500000,"*",40.66,0.982376607693984
"341","chr1",209000001,209500000,500000,"*",40.25,0.977595104705988
"342","chr1",209500001,210000000,500000,"*",43.86,0.991110773577402
"343","chr1",210000001,210500000,500000,"*",39.66,0.967924764175493
"344","chr1",210500001,211000000,500000,"*",42.61,0.982840967076587
"345","chr1",211000001,211500000,500000,"*",39.99,0.945259648724769
"346","chr1",211500001,212000000,500000,"*",43.66,0.973531606737914
"347","chr1",212000001,212500000,500000,"*",41.62,0.977797383792823
"348","chr1",212500001,213000000,500000,"*",43.76,0.972152284025073
"349","chr1",213000001,213500000,500000,"*",40.56,0.958742756861481
"350","chr1",213500001,214000000,500000,"*",42.01,0.977081350027994
"351","chr1",214000001,214500000,500000,"*",40.9,0.996785447261213
"352","chr1",214500001,215000000,500000,"*",40.41,0.983987166274555
"353","chr1",215000001,215500000,500000,"*",37.23,0.982519869521765
"354","chr1",215500001,216000000,500000,"*",37.23,0.973541171885808
"355","chr1",216000001,216500000,500000,"*",35.92,0.975150549122336
"356","chr1",216500001,217000000,500000,"*",36.69,0.986522580010493
"357","chr1",217000001,217500000,500000,"*",38.71,0.994195659135667
"358","chr1",217500001,218000000,500000,"*",36.8,0.973086608600763
"359","chr1",218000001,218500000,500000,"*",37.73,0.981887300860349
"360","chr1",218500001,219000000,500000,"*",39.37,0.977849226062585
"361","chr1",219000001,219500000,500000,"*",36.59,0.988178558018125
"362","chr1",219500001,220000000,500000,"*",38.92,0.957697583041682
"363","chr1",220000001,220500000,500000,"*",39.24,0.952616932237521
"364","chr1",220500001,221000000,500000,"*",40.85,0.983271726251237
"365","chr1",221000001,221500000,500000,"*",39.19,0.98296863538259
"366","chr1",221500001,222000000,500000,"*",38.76,0.988220109370107
"367","chr1",222000001,222500000,500000,"*",40.36,0.974775353297908
"368","chr1",223000001,223500000,500000,"*",42.36,0.953969138639453
"369","chr1",223500001,224000000,500000,"*",41.01,0.930981274789862
"370","chr1",224500001,225000000,500000,"*",43.18,0.986098722399474
"371","chr1",225000001,225500000,500000,"*",38.15,0.94227072952121
"372","chr1",225500001,226000000,500000,"*",42.08,0.978951552942058
"373","chr1",226000001,226500000,500000,"*",46.26,0.97943750749779
"374","chr1",226500001,227000000,500000,"*",47.21,0.986994805055677
"375","chr1",227000001,227500000,500000,"*",40.61,0.971340681383701
"376","chr1",227500001,228000000,500000,"*",44.01,0.967807023852523
"377","chr1",228000001,228500000,500000,"*",51.19,0.960314326133768
"378","chr1",228500001,229000000,500000,"*",48.96,0.908446327366332
"379","chr1",229000001,229500000,500000,"*",44.66,0.980543522051972
"380","chr1",229500001,230000000,500000,"*",43.4,0.98421993374496
"381","chr1",230000001,230500000,500000,"*",45.08,0.987825691175052
"382","chr1",230500001,231000000,500000,"*",44.04,0.982252577876644
"383","chr1",231000001,231500000,500000,"*",43.77,0.986819761878569
"384","chr1",231500001,232000000,500000,"*",41,0.975313788114867
"385","chr1",232000001,232500000,500000,"*",41.93,0.960549733996778
"386","chr1",232500001,233000000,500000,"*",41.34,0.991302100537847
"387","chr1",233000001,233500000,500000,"*",41.27,0.987574748326921
"388","chr1",233500001,234000000,500000,"*",40.06,0.983069258199765
"389","chr1",234000001,234500000,500000,"*",41.86,0.977539121141225
"390","chr1",234500001,235000000,500000,"*",43.96,0.960857883333596
"391","chr1",235000001,235500000,500000,"*",39.21,0.985880211542591
"392","chr1",235500001,236000000,500000,"*",42.04,0.977085298394842
"393","chr1",236500001,237000000,500000,"*",42.58,0.981339007586131
"394","chr1",237000001,237500000,500000,"*",41.3,0.961487081076839
"395","chr1",237500001,238000000,500000,"*",37.35,0.983141811813272
"396","chr1",238000001,238500000,500000,"*",39.1,0.978798223760675
"397","chr1",238500001,239000000,500000,"*",36.13,0.989179885648106
"398","chr1",239000001,239500000,500000,"*",36.52,0.986267633262766
"399","chr1",239500001,240000000,500000,"*",38.31,0.971301279660356
"400","chr1",240000001,240500000,500000,"*",40.21,0.989713857940221
"401","chr1",240500001,241000000,500000,"*",40.14,0.988494110392594
"402","chr1",241000001,241500000,500000,"*",39.12,0.983077577811922
"403","chr1",241500001,242000000,500000,"*",39,0.986555741893182
"404","chr1",242000001,242500000,500000,"*",42,0.920813365508045
"405","chr1",242500001,243000000,500000,"*",39.86,0.940637190818351
"406","chr1",243500001,244000000,500000,"*",37.92,0.98056538523881
"407","chr1",244000001,244500000,500000,"*",42.81,0.992293800859893
"408","chr1",244500001,245000000,500000,"*",41.94,0.968439485443173
"409","chr1",245000001,245500000,500000,"*",43.57,0.98521545980837
"410","chr1",245500001,246000000,500000,"*",44.15,0.974010844913522
"411","chr1",246000001,246500000,500000,"*",40.41,0.970008467497988
"412","chr1",246500001,247000000,500000,"*",42.85,0.956373711381691
"413","chr1",247000001,247500000,500000,"*",42.52,0.955334168911261
"414","chr1",247500001,248000000,500000,"*",40.04,0.952999210855057
"415","chr1",248000001,248500000,500000,"*",37.99,0.900282653986774
"416","chr2",1,500000,500000,"*",42.28,0.967591126749072
"417","chr2",500001,1000000,500000,"*",44.97,0.973425186722402
"418","chr2",1000001,1500000,500000,"*",44.25,0.937692264650093
"419","chr2",1500001,2000000,500000,"*",49.27,0.969202035455945
"420","chr2",2000001,2500000,500000,"*",41.51,0.972987630873828
"421","chr2",2500001,3000000,500000,"*",47.19,0.98715848837462
"422","chr2",3500001,4000000,500000,"*",41.04,0.967234339372765
"423","chr2",4000001,4500000,500000,"*",39.32,0.976440112622365
