,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
chr1:6000001-6500000,64.52053457883135,-1.6943322728081627,3.984556504398419,-0.34199035061146693,1.4183212811232264,-0.3416634177323901,0.07472629403563541,-0.009971073907564342,-9.491887966217935e-05,0.04845599957745526,0.4057248014872452,0.03969064339358288,-0.33937032813860873,0.47832429103638135,-0.06823374863082453,-0.10117975864168872,-0.23565177631892678,-0.17439823954006384,-0.28954460347018296,-0.16720667422209595
chr1:6500001-7000000,66.13862113812436,-1.448389132579339,3.6118426197496394,-0.3766725712590053,0.5137759668687595,0.16725532320607686,-0.06606709810923814,-0.0447444570577221,0.2300526335523101,-0.055765517855819936,0.49408301770648266,0.24503077445829197,-0.9565696264915436,0.40414887457924126,-0.24488901464835836,-0.19759669196071655,0.02030272815489153,-0.39758993120098746,0.07673808395863764,0.26206214991419946
chr1:7000001-7500000,69.66932366468544,-1.2959510985195688,3.3317959058963527,-0.2253625653236102,0.6071650774031361,-0.16640838157532462,0.016377265791862734,-0.17051661827785278,0.162237400880826,-0.1459841829064592,0.42217790341345185,-0.046367706458125955,-0.2000892160876621,0.5429865266908765,-0.138558352873946,-0.20243366313016287,0.020416147420200186,0.06681766972149693,0.052179222877988166,0.11797124123903921
chr1:7500001-8000000,66.58251018026363,-1.201799409876796,3.7584354211254203,-0.16864725345500522,0.5377405442930678,-0.11191429272717253,-0.0005572336238981741,-0.07687191113620791,0.18590017799515654,0.0159856311868236,0.2556052838134391,-0.04018737736167443,-0.2848402360579512,0.4845933639553074,-0.03678823766460397,-0.10020846604412056,-0.009002895556387875,-0.09155046448037783,0.15041528132232249,0.051653895882203635
chr1:8000001-8500000,67.20829387209075,-0.279677380508831,2.350190603407938,-0.3118415823816054,0.6617317141397235,-0.0013893669622813396,0.29761228103187654,-0.20810720545002898,0.2967145233261366,-0.18727211161373575,0.3586759087703975,0.12632189986468878,-0.3133504304835569,0.8601511041301627,-0.010168828910704985,-0.38870692057221,0.02506584717878364,-0.30057349108755016,0.3479176008166474,0.004972632944162573
chr1:8500001-9000000,67.7918208084694,-0.25780039181760883,2.469122196350999,-0.4153095786786808,0.18732871543167615,0.12336285607526824,0.2465259018267499,-0.26736771431357514,0.2393757375101157,-0.19295751633220512,0.280655574608001,0.016011490796444795,-0.30641538502600485,0.7205284575420011,0.02229090034977217,-0.31577971088638424,0.12693344255486888,-0.4037259086600501,0.439824152333115,-0.04056592863874256
chr1:9000001-9500000,65.65067605098574,-0.412522991386515,2.5413911136932286,-0.21184194029559356,0.8452880513101542,-0.06662773860174988,0.22626464105220181,-0.2139299362091443,0.2785834075885352,-0.08828261445323927,0.1303392918320478,0.16571983407129057,-0.1925366634828423,0.6639057225301374,0.15076941654582332,-0.12886770172488526,-0.01841242454961596,-0.4349020843139755,0.1075943517708193,-0.0651811193302212
chr1:9500001-10000000,64.75406031467105,-0.49576044964343013,2.668031389246259,-0.31034149246116477,0.923603936671055,-0.20590163165058903,0.12353423562007743,-0.32506757593014934,0.2806392022943085,-0.1195715932209966,0.10786288580959302,0.2799884888848022,-0.4762950910183444,0.6798010640630325,-0.036572298529998194,-0.20432246151531458,-0.182201720176451,-0.43875595070137363,-0.10523213457845003,-0.017615117995293517
chr1:10000001-10500000,66.60077696885087,-0.3360860484936547,2.48591741118581,-0.4133846778218761,0.29884786691729825,-0.0035470456465822946,0.15892186762797447,-0.2072605859170981,0.27292506888928664,0.0994181442582271,0.2525146876045969,-0.09156081890055355,-0.5757788230943287,0.7217069018176174,0.176476749129814,-0.4796064978666737,0.06299594161889009,-0.4843606438689336,0.207694693448578,-0.0019519214747453627
chr1:10500001-11000000,65.50943758261339,-0.49013072264050805,2.535609277474318,-0.3853682293184477,0.8425278837169105,-0.2190790313070368,0.2998969897145663,-0.20561341283813486,0.02509005382744038,-0.17145313634089082,0.13553608116321145,-0.12991290952706774,-0.17120613340503707,0.5306688468030952,0.09167542599317657,-0.1845463616665493,-0.15435362267218075,-0.3360092410549751,0.052718701060828786,-0.26508200297228574
chr1:11000001-11500000,65.77023214744898,-0.2683107684536811,2.484626776133558,-0.3960641270078179,0.913137286387996,-0.07859030598948952,0.14052980685352373,-0.22459877728132419,0.3667063228104916,-0.15185783417076876,0.5413744598551676,-0.15786363306331389,-0.17741606512571936,0.796908327671321,0.17641046992671075,-0.02543232037466607,0.06014833164329929,-0.24653466920663633,-0.20814871949386704,-0.17939914826195286
chr1:11500001-12000000,65.2444442857318,-0.23236811502229904,2.5971837559248048,-0.30342231814534704,1.1144043465968827,-0.15016154755714434,0.0031764952999853813,0.020142701993306207,-0.002535268778491189,-0.1220829405832051,0.1927283113355793,0.018702239349028343,-0.02660780139393033,0.4360109721359432,-0.025354544253766913,-0.138049476093306,-0.04694190697831341,-0.0330407918386055,-0.24390309262976365,-0.023933809430302662
chr1:12000001-12500000,66.54860669811589,0.26437678879215787,2.2940567967980865,0.6253723867390922,0.6413345028127374,-0.2994641433510421,0.009601904534476187,0.12956177862968193,0.06857241713383576,-0.13934175768498028,0.36462782190359,-0.0019022127819163165,-0.14034395784951167,0.3948249231596756,-0.18895009290024517,-0.2597534869190056,-0.24400650874321972,-0.3406241532167367,0.18610306533872753,0.037750692410194325
chr1:14000001-14500000,68.75155201118753,0.2852178323145114,1.781954126162444,0.4399243224314316,0.2052132503293581,-0.20902499700517813,-0.008717433784772537,0.1205354591922752,0.01539653349618715,-0.23604204052622976,0.3782811096869241,-0.06377561381053957,0.2648668662111413,0.18025676395671228,-0.32695719592554756,-0.0033561146818394372,0.2927507423334503,0.030657633539652097,0.08428698961896408,-0.09901544849712074
chr1:14500001-15000000,69.1015915529177,0.15918714008068374,1.9718056143720852,0.3940467359540207,0.12896423055138126,-0.1687459448650855,-0.010794113531653585,0.0417740089563694,-0.14083975788919853,-0.42726345451693115,0.2845407599194528,-0.10301132102763168,0.2687406589546987,0.26508707342074195,-0.49427003068697534,0.04813228483398259,0.317317324804547,0.0596946942702396,0.15211197595433873,0.0483491774496342
chr1:15000001-15500000,67.24826203665123,0.15432108150376542,2.0669837634639774,0.5333975490518318,1.0430983547314612,-0.3321167747748133,0.35241008100190124,0.17947473736894706,0.019564893253858705,-0.34836902639090706,0.42389392087819117,-0.0728080253366227,0.0028648076244659378,0.10260308015764506,-0.38998820454056343,0.1392856506815214,0.14573498672064167,0.31772203199401283,-0.10935580101715506,-0.07629342397767529
chr1:15500001-16000000,65.872432233376,0.31259641490056345,2.1737814076233968,0.35365703526353165,0.7628140383930239,-0.33321312725521823,0.00917709371994554,-0.0817635070553951,0.2161398839395866,-0.24641185050613432,0.4505296531652003,0.11316840241466301,-0.2374703059959641,0.24353707685205989,-0.43635670928647013,-0.07051069803599397,0.05647384981888991,-0.13428343316778543,0.0838038444141648,0.058624539715438406
chr1:16000001-16500000,62.920344926701944,0.18289983726716766,2.295516738020802,0.6815366394286266,0.7990753913649611,-0.2644839086599717,-0.1285376529745985,0.0618646475861326,0.24220524765087598,0.014309829822230696,0.3940813944883433,0.2138889071726043,0.0713114596385306,0.5959842961285889,-0.08559293871079782,-0.005375794948660861,-0.3890078305151259,-0.16389404394809512,0.3804832669571984,0.05868917597193942
chr1:17500001-18000000,63.5484096864414,1.8930810784443346,0.15228861282653353,0.4845706474343606,1.292112257990578,-0.5048005507704786,0.19538231363039266,-0.12023804752665226,0.03598427328082493,-0.268506529544122,0.17038463020865585,0.3099479150841077,-0.22386764966787182,-0.008185993321425153,-0.4422434433460427,-0.08265613182523895,-0.1603478266719232,0.0010450252691295541,0.18801167320238546,0.13213800744070991
chr1:18000001-18500000,65.74135110147405,1.934665912059156,0.02064010586895601,0.24481213855073858,0.9499749293640765,-0.2550827306660564,0.047268462646700066,-0.06831789297785616,-0.18508567309440363,-0.42720037482781414,0.23922118881889395,0.004248879418254738,0.06988674902204112,-0.010548494697724614,-0.1420462230582255,0.03681457717176821,-0.052297722270840064,0.26748198235616955,-0.06050095736056374,-0.18398236711722518
chr1:18500001-19000000,65.70924611309287,2.240078208537453,-0.23325979450233048,0.4298627767291241,0.7263694094121823,-0.6007144277258937,0.2685353341878937,-0.06443371411604623,0.033788296440634094,-0.21677486778776703,0.17770252955735558,0.1845817361944976,-0.06400635826201859,0.6331909780887006,-0.429297301369837,0.1413342223254883,-0.04896943741832943,-0.0677491128380435,0.2501876377568734,-0.03701899682280566
chr1:19000001-19500000,64.95141640540267,1.9368671448974173,0.07450193229451792,0.41099963937772827,0.9691828569138937,-0.5599679689863223,0.06212563525672143,0.027994211816036632,-0.0076150672299122426,-0.33289609441366846,-0.0027856832126564148,-0.0922253661803159,0.204217843314397,0.3308751689946778,-0.4718691147642076,-0.13997964805626054,-0.05549288747782314,-0.4196089652935145,0.06687847820139749,0.04753569819627596
chr1:19500001-20000000,64.78738090909076,1.9740803676477825,-0.35901736226128667,0.35071074145211933,0.5999413827744613,-0.24314029690338942,0.009499377783322079,-0.12951368378131764,-0.22669291894060561,-0.21002002251973698,0.19956696653442926,-0.13105951766932766,0.10346929896767375,0.2876020998646588,-0.2581215482128814,-0.027361999996587713,-0.14082560184151885,-0.42892711356697294,0.16225378536723373,0.049215677203035026
chr1:20000001-20500000,65.52920406631053,1.8550165513727177,-0.02017096175092048,0.32190147386199613,0.3698904999024935,-0.19086370693176877,-0.18585156223708924,-0.1755006414736801,0.21361307771781307,-0.13852970892112984,0.2534008947344216,-0.1240810177768819,-0.03563466998048111,0.42845835719813863,-0.39830248533827367,0.10272190241798673,-0.0406005811250958,0.030330091841355107,0.06301603057825383,0.06114859065314443
chr1:20500001-21000000,65.62651590665917,1.8747067788760403,-0.1524793610711873,0.4553004529885933,0.8119679383340733,-0.22263813175796826,-0.19748412566043017,-0.15035286487244137,-0.42175936238425066,-0.12866000259428015,0.14154826150528116,-0.00792761757019847,0.0892219106600856,0.3180622725303991,-0.2811730551815501,0.22037730109826684,-0.13712987395675894,-0.04018898200775319,0.12861189862010525,-0.11200899999265738
chr1:21000001-21500000,65.3765549858942,1.8693034596090943,0.02018124993982768,0.3438872661237938,0.0040117953664445035,-0.07068573583241694,0.06559409810732121,0.08127508096791085,-0.3293278660814187,-0.1071131810883144,0.5903792242505413,-0.13873240139267384,-0.08730820851549485,0.34219678850331275,-0.5838812466599248,0.056425287778965195,0.26456441444244616,-0.3082819003634587,0.17207788850612632,0.06993538132414295
chr1:21500001-22000000,61.756677284833366,1.8784727271353243,-0.010276058530939361,0.24883766264810456,1.3108482392514342,-0.5894895397318999,0.2060469350410784,-0.16645572770672898,-0.15013949202131108,-0.012272282771115205,0.2663299957948236,0.34169181052379805,-0.09790368092252662,0.4723191839950678,-0.3069289941612063,-0.23416162103093704,-0.04824818284773235,-0.25400343761687266,0.2567927783992055,-0.07475437670824404
chr1:22000001-22500000,62.175894543500696,2.024965641295647,-0.11979740173106866,0.32125307708079265,0.7909238066113827,-0.4898348089135477,0.05695431488427741,-0.1447879363171907,-0.03340404272465343,-0.2565350156435305,0.11017169661291719,-0.16456655363535092,0.2696544492410733,0.5306377605647157,-0.20886726618719842,-0.1863388209805053,0.26253284350752476,-0.3887218713270787,0.2535516167286859,-0.015339480420937806
chr1:22500001-23000000,65.49293071336878,2.087815104539814,0.02085816593602209,0.2409874738612953,0.879792364907134,-0.17605572531255564,0.03745033482076143,-0.021641033057987008,-0.07662261430996793,-0.08822168317804914,0.22884770137816704,0.2487022249893237,-0.47149849980865627,0.26447108463280977,-0.5829174825237587,0.14795810806934795,0.042403605980398926,0.04009871378859473,0.06909155234229052,0.1441159662058912
chr1:23000001-23500000,64.65514306039029,1.8177818184231633,0.014790210463394382,0.37439952903527757,0.622432332676378,-0.4469612397479665,0.20753705721198853,-0.23158234107602102,-0.0013333297819716132,-0.14411118740934675,0.22567727640720758,0.017140859965319624,-0.4229476364941187,0.4043809139174267,-0.35105070709785935,-0.08946243823263926,0.2287424628262358,0.05105553902624722,-0.04963434617251106,0.1422620510430189
chr1:23500001-24000000,64.64885761502093,2.010493186858746,-0.14054146115039132,0.4879261676928398,0.7745600406701172,-0.27758293930540007,0.13831983182346563,-0.3108915574926896,-0.15260825587083607,-0.008855379409385147,0.026666343989114993,-0.06728278337108427,-0.18278316614187398,0.5346505406877806,-0.2737844066202288,-0.23349276881741662,0.17941892599866563,-0.35751485633157626,0.0841009894992544,-0.04528020254229073
chr1:24000001-24500000,62.16894689821841,2.0227016289076793,-0.03691965619793413,0.5123686503713508,0.7629952642445618,-0.37126995295118076,-0.04821118694278701,-0.218882462077859,0.07923475061537287,-0.007314666941972659,0.2521267005044858,-0.1651433744354159,0.10706065711371379,0.44610131794902025,0.009121947921050588,-0.24697143134103858,-0.05715499527253239,-0.18750119420129138,0.05951057728478244,0.05357262862348703
chr1:24500001-25000000,66.07128574035089,2.000809551080649,-0.11067002246930707,0.2698635036250839,0.5815082783588845,-0.24438003847874457,0.14910003605526398,-0.2041498181994823,-0.024178876934766193,-0.07395201157104656,0.36240132254501267,-0.05076386724158036,-0.0023429266784151075,0.31732089560421484,-0.21437759352021088,-0.06494033526476255,-0.11144111551428058,0.09716865623286244,-0.14118242316599247,-0.009252351739738247
chr1:25000001-25500000,63.6700030286259,1.896522062183757,-0.054396004220831226,0.31873897185259575,0.8793415461407891,-0.4005782192098436,-0.030557375365195268,-0.22422267839132637,-0.18414375155437696,0.1516050299499474,0.2809882089411533,0.25997254620517657,-0.11883677062281786,0.3918095772857445,-0.17425282739823714,0.07442209121420547,0.1777320651131318,-0.2150366733534994,0.007695165517271059,0.056889019458400816
chr1:26000001-26500000,64.10533062152292,2.132284329508627,0.14327463459238457,0.3079553239769161,0.7853012937994973,-0.1626256035278257,0.031543429518304515,-0.09672366536333295,-0.30211930271169307,-0.009714304617475536,0.5932545665023001,0.3191275814073866,-0.635615601575912,0.0669214672384955,-0.6910039368790873,-0.1537270876461168,-0.11824355829960405,0.025153728528739653,-0.07191479624763661,0.09819684570345806
chr1:26500001-27000000,63.559219721450134,1.6931349754164102,0.1832067464579297,0.48682313180408765,0.8359577641224455,-0.41541427559327465,-0.02096168404094481,-0.13627693892734888,-0.2207171192445334,-0.14190794793006303,0.34849691776364033,-0.11130626610255434,0.23171635682791916,0.44118268729835736,-0.4645350463151078,-0.17446320235422214,-0.021086555119133096,-0.29055619977917874,0.14330581113846658,-0.10032342938897078
chr1:27000001-27500000,63.48525176793152,1.6117972904357556,0.14564179742352557,0.339409605791949,0.8902805527422575,-0.43808799193555537,0.24423052428935368,-0.06926552518882124,-0.1796209023388454,-0.0681052252927064,0.38324435607070595,0.2485296700498812,-0.5616377012464705,0.20650620932156513,-0.49635035395339205,-0.0009055184169654791,0.1386931351123085,-0.24071573989062556,0.15258116042383418,0.28496038498733
chr1:27500001-28000000,63.003021518648815,1.7576696485251178,0.049814727604453615,0.6156027338609087,0.9003326655608392,-0.40614939658406285,-0.15067378028403688,-0.35462830745111373,-0.1386393030634257,-0.17466383651593673,0.32263135465591275,0.1435736627500358,-0.2869334483262409,0.31486072852537283,-0.3046765051809887,-0.038981471507681865,0.031007715888603394,-0.26022288065416094,0.22292004962034495,-0.002202085626381777
chr1:28000001-28500000,64.85197268405744,1.8128720676010035,0.16165107686055907,0.45722782130976813,0.5179576739828888,-0.35382836666112316,-0.2501827521439377,-0.3758273359527747,-0.1022512929334544,-0.11272366842546336,0.23810206266325956,0.17679493440278576,-0.08666421493047548,0.4169632681472151,-0.14872678369101042,-0.030891348152187772,0.171895564141788,-0.4629242049264423,0.269698240557878,0.09070955672163328
chr1:28500001-29000000,63.07305230494401,1.8060717030286422,0.0905500830924679,0.2874960051519715,0.42617981749773276,-0.24700822359258767,0.046942228599507106,0.047409096386803976,-0.15413149269098086,-0.18563312887446473,0.3182252406749161,0.013289887259156091,-0.09447893405961094,0.30534290699530964,-0.1977243069878978,0.06595659250607959,-0.1612168927509078,-0.6266669580768484,0.0020215461404202704,0.17323745657355188
chr1:29000001-29500000,64.13470793005848,1.9197558673906496,0.11867033432725406,0.29339104429956747,0.3476214737761668,-0.26345897286709785,0.07069096698470875,0.03856225209536464,-0.06290552903506388,-0.17141709472249278,0.13590946320129615,-0.06963983533039352,-0.16736131345573432,0.5010748359916418,0.09618119276076052,0.09608053952040127,-0.1724721646605234,-0.7007768717467745,0.17079638966210647,0.24781038128476243
chr1:29500001-30000000,62.280047066681036,2.052788379353511,0.20216951298400979,0.06399690735059363,0.9070258932082685,-0.40833468964251696,0.15403949051505308,0.004113723715292897,-0.24420786423694119,-0.1108290853106789,0.3454296991670114,-0.043387903257723015,0.2660571467527512,0.2801706179478733,-0.11747511904113284,-0.014672037470221585,0.031823561752649256,-0.23878096718857927,-0.1528051941212895,-0.04479454911118174
chr1:30000001-30500000,65.1210439092792,2.0799350912967047,0.2027049880954275,0.23579822859145477,0.589203918083883,-0.3718679701835418,-0.16898980875787667,-0.16869374838792678,-0.15667368895377176,0.025494726486156548,0.2883596440813834,-0.03913569671205783,0.23356925937643613,0.05319153685741955,-0.037836526799991124,0.1449952761114043,-0.09491211999090349,-0.15743778257683366,-0.08952344264536784,-0.016293816549792065
chr1:30500001-31000000,64.61083330772149,2.068048014976408,0.1994760762313675,0.31033673152921787,0.6842220300926369,-0.4340904600992977,-0.09454790312271984,-0.08472653325942371,-0.2106546748309186,-0.2600310055831945,0.023667675948350647,-0.22831832467235133,0.12319313918338369,0.31189784368965917,-0.17577692780156107,0.24919272026332537,0.28861918714669244,-0.2513670059520916,0.12482257096743021,0.017985131802864266
chr1:31000001-31500000,65.44085443019351,1.9402112741074984,0.10231674759772237,0.21694694235830303,0.5945207052714319,-0.30112986541165365,0.004457059927194124,-0.22620930908828715,-0.5713557440415461,-0.05449344647581311,0.19613271981041547,-0.10795915386064081,0.23307970462867308,0.17960149341397325,-0.27334022158423754,0.2035735144800583,0.1589256582047455,-0.08454420457611313,-0.4125895995453132,-0.22315004973537658
chr1:31500001-32000000,65.21702158926557,1.8582084275921502,-0.19770354684488795,0.38823274342336805,0.42483834765089473,-0.1746285072672652,0.2598959556920972,-0.23918814840265704,-0.39370221114541204,-0.17848588260957696,0.1258263590400764,-0.1335701250064815,-0.28116990356760724,0.13153133249481985,-0.23571294822651792,0.08696276346861259,-0.08980245018564323,-0.4334930868987249,-0.008112884928180207,0.06883014898549378
chr1:32000001-32500000,64.58272675580795,2.0265763114892876,0.16317835783653464,0.315481604459669,0.6100062718544507,-0.3424281252357558,0.24600133229059934,-0.03533588314322987,-0.05239310303589869,-0.27419037518282857,0.3786778333672728,-0.02434401814535601,-0.10637066081157655,0.14900942067903714,-0.4334657686061699,-0.07706575661684073,0.08289398783554718,-0.25964307527972413,0.13310517400112284,0.19405575236431338
chr1:32500001-33000000,64.17275231924611,1.7858553300712405,0.08178816162273954,0.2789996789066807,0.8305921735893842,-0.2563788710694493,0.3250506296441245,0.005356617599069717,-0.04999425731748322,-0.21725109954731603,0.2838820961166978,0.13060512198877033,-0.1821331094606842,0.2038303398809382,0.019131868069714376,-0.17902563033440053,0.16702650359520113,-0.3714040908997826,0.03694911420958957,0.117892952392751
chr1:33000001-33500000,64.16549774339572,1.571636156785413,0.38201430458864094,0.28169067370296136,0.6549760367120229,-0.1320281875569895,0.1260310118654355,-0.00730549500131459,-0.13755171890066437,-0.23524743712280372,0.48638526520608816,-0.03979444035364256,-0.4107224788491079,0.25616865664071764,-0.22879141773954406,-0.008389609323183674,0.06837241608831911,-0.36706887018159134,-0.24609980149734936,-0.3263059509609042
chr1:33500001-34000000,65.56182152444133,1.945125597489325,-0.0034700073558809603,0.2911829230509617,0.5629688815743416,-0.501913529450095,0.2294935677271515,-0.0923872903761179,0.040222874064373866,-0.29242755395409537,0.31060165325888256,0.3377758543462555,-0.14769479387428894,0.4709774659069964,-0.36002750257346994,-0.17511748921205697,0.13982832248339166,-0.450813012583464,-0.06346890147127866,-0.025283296103227475
chr1:34000001-34500000,66.63693991678454,2.4052620994956824,-0.10351680479308516,0.36827534321393346,0.4584784183954971,-0.4772338085615938,0.10227798534141261,0.10290496353648224,-0.017041541341259417,-0.38408066500941507,0.10588514600597043,-0.053550765294085236,0.1732157391940717,0.16990255804362456,-0.1822492780035865,-0.046130369291073246,0.08110278203689864,-0.06826108569230992,0.11090250630418448,-0.014163218639857629
chr1:34500001-35000000,67.28530158764161,2.011695444038716,-0.23644024338078595,0.2339662580589864,0.1974366436456926,-0.33819029479452234,-0.037241282434098015,-0.16474062705731274,-0.04732822643170121,-0.19197938663838213,0.3832846479760573,-0.30670219542742383,-0.02514555787190499,0.2819038058964012,-0.20276548549663762,0.2359742213072102,-0.09742628438823075,-0.050696918612077264,-0.01995135662953424,-0.2448248105207018
chr1:35000001-35500000,66.38776438525944,1.8453116285877398,-0.14574763407889813,0.5625149772887531,0.4862878886478321,-0.3293815241244043,0.015612454995684371,-0.10135771078557136,-0.176264483237548,-0.15803373373362115,0.14030708351661922,0.028097557575787677,-0.11709014882096783,0.35096018917602484,-0.14873762229600632,0.21853963049270098,-0.0663335495136325,-0.07372097015103267,-0.009454307807122388,-0.04316171954592151
chr1:35500001-36000000,65.12927609044725,2.014350731128313,-0.06919300459587988,0.18210156431146493,0.05111813838004117,-0.22005073748879775,0.0983490616806032,-0.11488400989571929,-0.5530036491999242,-0.14440626524265532,0.4596426070102995,0.05829729496129035,-0.3196153651155385,0.2144349726305887,-0.317893513442548,-0.31606680081040117,-0.14838927655316558,-0.5121469343833678,0.00953403133332663,-0.006826351492247294
chr1:36000001-36500000,65.73829797162043,1.9381277701980295,0.0043898070746560625,0.3411713168711121,0.2369540229949135,-0.20286173582247327,0.12904367709074724,-0.2874215424433174,-0.14008073129747559,-0.18580774532713507,0.1633388089016166,0.10728247145443918,-0.47658019861300005,0.4534158391968226,-0.3200485030212499,0.05921594165599302,0.2832136296349639,-0.6046042191062673,0.02338308622287713,-0.19175849264067296
chr1:36500001-37000000,63.771733059312126,1.7854129829245564,0.11508095918573161,0.33979572864284774,0.9529445492335732,-0.059598411307930386,-0.10450354725511701,-0.1783469135848175,-0.003946343558504773,-0.15588586292342488,0.1547979718549109,-0.1128105226979448,0.22423213887654314,0.15252958784646814,-0.11230853663512856,-0.06234737428878632,0.10081318133216728,-0.6367005879055665,0.24624592303894777,-0.20541252682734332
chr1:37000001-37500000,65.63981668640514,2.1472861452306633,0.058793328216105424,0.5230612175233765,0.7141233872448673,-0.2635510454356796,-0.22059438198753256,-0.2986468696817166,-0.40433863126016667,-0.17221563327605077,0.262905414271863,0.01261086199735146,-0.32397059904147657,0.04331443060570966,-0.2863607192457961,0.029054585956269356,-0.13367096005052248,0.012609407013873858,-0.1789643617726024,0.14507775897776187
chr1:37500001-38000000,65.71798374782631,2.0429179045743626,0.007368628389299637,0.22724236900845757,0.46420243029534747,-0.039929300373447545,-0.2306485703784387,-0.0749154860282863,0.07800819823729824,-0.3581772513396412,0.3241201734623168,-0.39618724982101833,-0.2596222701927603,-0.049704503812622404,-0.24229718054297317,0.013567466947991713,0.08258580207588895,-0.017582250076215243,-0.18281981517335755,0.13511054057926317
chr1:38000001-38500000,63.99804721325208,1.9584211992838791,0.17092610191455127,0.4965960190150473,0.44979580886449205,0.007052649578951985,-0.027388957770406154,0.057240295861402106,-0.19627594104619417,-0.48285184631196537,0.25746713919530007,-0.4932178031433359,-0.06930001509498483,0.23473815852583524,-0.24803803529821886,-0.06866638389908107,-0.3843259593604326,0.19068350315022606,-0.17153162385069026,-0.06664798659845783
