,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
chr1:8000001-8500000,51.89800652342858,0.4665233342600769,0.0077612717641266,-0.11600560301709718,0.4328144321016079,-0.2707395803209524,0.12878528476650503,0.38230376133764593,0.10422461035257309,0.07355518274115079,-0.0675247912499922,0.0737760115074376,-0.0684201828268563,-0.016832209783666653,-0.24267339357572654,0.008385291544337724,-0.04842466110087672,-0.11931237639150337,0.06983263458206602,0.31008064139658387,0.04483972068176326,-0.16639082592202253,0.06757662890713796,0.024134046243691254,-0.1367436427058226,0.08523746742833302,-0.028953173247382925,0.01938696475510721,0.033698850341831545,-0.08844912254030514
chr1:8500001-9000000,52.718618055589914,0.4075655302545262,-0.09793695740782264,-0.08146085772072913,0.3780515431028702,-0.2874815515047125,0.15862941466346023,0.1637962531840669,0.06612189417163053,-0.04782519991406784,0.0020729405256127795,-0.14680776875873158,-0.07319333143670616,0.08873525787940514,-0.17829661203633332,-0.07926472183434871,0.3181146610712089,0.0098701125093504,0.12460687579808748,0.13391368884299085,-0.04461457538694683,-0.0889966141774893,0.1901247187318397,-0.1594348726029382,-0.14087434741835805,-0.00014256512270929104,-0.02320183846219843,0.18475841942002605,-0.16909218517999608,-0.12302893048571138
chr1:9000001-9500000,51.227269318220905,0.5986987787943981,-0.20416008077657555,0.01984554318819274,0.6252393198837572,-0.5516443866066256,0.05641578157616558,0.3440148568790698,0.352919250569945,0.016433121220218092,-0.08338723345079513,0.1176906784611685,-0.07187221605580339,-0.03281215776034711,-0.6023273186411229,0.15430235664986092,0.06522563488800046,0.08497105141259939,-0.16536230036391894,0.11784849310714574,0.01719988662851027,-0.1125694990314549,0.2826527294879953,-0.05597438337767683,0.05078504092710334,-0.09499599167675339,0.0003604334956206677,0.0493037576828379,0.13852878301391683,-0.11718486670074495
chr1:9500001-10000000,50.54809786022465,0.5237502410016333,-0.46780402277978334,0.2400012396538613,0.5196687273380136,-0.42545877463445875,-0.015011721463650422,0.1912780369253844,0.20132606465210945,0.13842904651194116,-0.005792378225615555,0.24750390779486875,0.09954659284793359,-0.08159775647081993,-0.03325143856277463,-0.08249513282943176,-0.04989316158037388,-0.08327586591885665,-0.03743749426183704,0.06115849074107943,-0.06328321919296374,-0.1991267263214221,0.09278067629034656,-0.08722078990225611,-0.02942592338141754,-0.04624667655624597,0.050471524212558294,-0.2748961210842717,0.08703546297966833,-0.08036906048220699
chr1:10000001-10500000,51.626009301627796,0.38366462564313575,-0.2759597220679144,0.21278027787703813,0.38076842787675436,-0.30533056550605037,0.06213383841195063,0.365873774159351,0.07764721158654495,0.17819632713628542,0.08599093968466177,0.2761541482249064,-0.06693901262239547,-0.21755795714662768,-0.11359961166990604,0.01923688109606666,0.10080940943806428,-0.01098135957834356,-0.05640330831295002,0.01026324851348318,-0.12946237376049152,-0.1204103328988225,0.10243415888708982,-0.07040441171679383,-0.047796515903941135,0.08363865709375555,0.138960461195725,-0.06475510823206213,0.17163274968170972,-0.08714297355623186
chr1:10500001-11000000,50.92040747096877,0.49500233227200174,-0.2668710172404945,0.013828355388051954,0.529476479051874,-0.4596620176306484,0.309723941879952,0.46464697926111265,0.15463910352838908,-0.29189136538679,-0.14512311748313567,0.07529975694959984,-0.03990802935914343,0.05840826187389005,-0.24611384273116896,-0.19093617234412694,0.06749121370767622,0.042162510467719586,0.18106098221876069,-0.2948967262130853,0.04626325887285307,-0.08487962769994496,-0.005549879402969483,0.012906548584896276,0.017816185972962615,-0.030728243417226374,0.21124415015200465,0.15817541974948618,-0.08557387996743669,0.009309726305858034
chr1:11000001-11500000,51.3087008614303,0.4221695460046592,-0.36498483668709547,0.37599622757307516,0.5952787835697637,-0.3077629200390015,-0.005673446857149054,0.15452978088104363,0.09969592648949319,-0.008784191289012514,-0.016267856797119874,0.2326376380382583,0.009322612252606416,0.007095979264514027,-0.17463064413084003,-0.24863109126362357,0.04319632057869222,0.13443684750095247,0.035916347286164316,0.055582308401400674,0.04428351010948963,-0.10718222952773745,-0.04951718966682782,0.21300726693810734,0.1416992616777134,0.0823321026725778,0.3501975494417465,-0.08474122992733993,-0.16413448022008498,-0.11438464956970253
chr1:11500001-12000000,51.251914266014026,0.6458996521245952,-0.48926611043817725,-0.1488374324079866,0.538885504231822,-0.41629576255552414,0.06574749034062374,0.21537131366085266,0.18985986379602043,0.15162373697968967,-0.03829188493143317,0.14234875168025193,0.006660009187148794,-0.11561307482166759,-0.2379819023443123,0.06324835111632052,0.1658899375341309,-0.14593401629754724,-0.05629589539432157,0.06341807518071241,-0.08088675293093318,-0.20428179380213124,-0.031206750978785995,-0.010793524882383828,-0.08158047439368193,0.010304341651024267,0.030793765875158925,0.09414931217998489,0.3145000464300865,-0.1079859719746372
chr1:12000001-12500000,51.909959446271536,0.6859118833412257,-0.3124529888330918,-0.26318503757342854,0.23379075794517967,-0.3406182318133982,0.06118336159737965,0.007786332123652716,0.042199058855877956,0.3493088705673075,0.09585212141378606,0.1849078740846466,-0.2359662617367662,0.028291282334341184,-0.3321230528463831,-0.12416269804856474,0.09316258463825872,-0.13820276918207966,0.014095354509413158,0.30585351668083177,-0.14016710149981843,-0.20686855179912494,0.14458758980525635,-0.17988376866890116,-0.18584741412688655,0.1052652697654422,0.21354317713531276,-0.00658337806079436,-0.03532711210787921,-0.11336991138856807
chr1:14000001-14500000,53.88651294435643,0.5023383605626626,-0.4307721166344865,0.16806937018055873,0.20403765054637985,-0.5462340034154414,0.3208165387330551,0.19998945138004906,-0.11088659785789862,0.01770557685379336,0.003319408287545315,0.06269319412242766,-0.114291868036939,0.04785443155664812,-0.2228562144054689,-0.09369923119591408,0.02113287133097543,-0.06169185476962682,-0.06829586857603658,0.05206291772896402,-0.20037728919218525,-0.020054692584685136,0.06710441121958123,-0.18099118148403606,-0.010170650459724108,0.15747747927983527,-0.16815095613785688,-0.03996586670591657,0.03483686298308142,-0.09469534449098525
chr1:14500001-15000000,53.97941315236618,0.38525299983866473,-0.3377418736384447,0.23876058084771398,0.2161736694446345,-0.26860706469942947,0.16247360554831222,0.03667495521068575,0.015001920105695668,0.016570663652349913,0.012900486316397914,0.21901197266743977,-0.14197346668272667,-0.060628354513535015,-0.14809919335662203,0.06844855957467114,0.1653391042889367,0.04154274637513451,-0.06349688386915492,0.06098504541457712,-0.08315792686147588,-0.06860262482856821,0.12435728426223583,-0.1623862180973966,0.006708599146086988,-0.01185925486671325,-0.14349255643467101,0.014893669675609733,-0.12759225914639458,-0.20517573057678756
chr1:15000001-15500000,52.757988457305906,0.5206033007661794,-0.4039143680051601,0.10153744796620047,0.47433029633574925,-0.43056577176242306,-0.1107210114456914,0.3984315824017187,0.08267620706530958,0.6176749126315116,-0.1045717989296126,0.06683535998530701,-0.11806488432499401,-0.23324675035425155,-0.09187275026730651,-0.056499935997447834,-0.01271902298717433,0.2994984653726189,0.06026736689361678,-0.18153346540321283,-0.015676667542392195,-0.12739496293351657,0.14349379486629404,-0.017353479568684438,0.033167552272972106,-0.03558314243237151,0.11760520840351023,0.12048596899096167,0.009107493711205233,-0.036862134237746945
chr1:15500001-16000000,51.92278219773145,0.7251369429451165,-0.24000625007645576,0.1531114531335276,0.6023999116483353,-0.4436445002898763,-0.007600648277676349,0.19361902968804437,-0.09971621625724622,0.3863863105354143,0.1083914555072453,0.30956715556647035,-0.06282593362735293,-0.07101747329432173,0.06070837218652184,-0.24010599321960394,0.10322004483373505,0.04355363367037203,0.2228002496802211,0.2141955690123259,-0.014794028973531352,-0.15997426530156364,-0.058838169716032035,0.007580443252738868,-0.034228720736583,0.09368896455142287,0.09137281317392094,0.09138330420638897,0.02407350245690474,-0.08893275911669947
chr1:16000001-16500000,49.697619588607985,0.7144808597061134,-0.29637186315536346,0.04658793537683795,0.5951968091883791,-0.4333730006724819,0.03205416398379472,0.45183224338368133,-0.042895674410599584,0.293502553665265,0.16179019171896528,0.29982871356582586,-0.029397534389310673,-0.13106804141007067,0.30420497451431494,-0.424509020666017,0.02102774640837814,-0.14677233059683512,0.29477234411547476,0.006366030648768635,0.12128794709763945,-0.18096179164375686,-0.03689596012397591,-0.02494190752873145,0.057006728833298555,0.022943408290304522,0.12309205351523848,0.04636572626735208,-0.13828826896887647,0.046155968205976575
chr1:17500001-18000000,51.17321913109596,0.45029589998392233,-0.5262234066738798,0.22979231794954266,0.7226624649799082,-0.2576155125962608,-0.07960562087318655,0.5561432850952284,0.033435621493520966,0.0034993252676964164,-0.0031204784142492593,0.046728177720677146,-0.028061211809480586,-0.09699708864289158,-0.19253009666727064,-0.02983042304654281,-0.08718531512002418,-0.0489000346353973,0.09957387554457714,-0.18589252087588404,0.0018985032655155982,-0.2283686786414436,0.16712914180429705,0.11493641548554533,0.07375138654952341,0.11686215896073107,-0.1131993111007648,-0.18968906752853656,-0.027398391863762767,-0.07720850158179819
chr1:18000001-18500000,53.2526385306871,0.36964545285939854,-0.6184910986222619,-0.07758729346563328,0.8842077839839665,-0.1767058954986863,-0.16280994422304118,0.36175113737067816,0.1229326121184688,-0.08701050348503132,0.14589377589198269,0.3145572597494679,-0.1338434390914676,-0.08293811251438006,-0.10856064242824824,0.02692663801098617,0.09598122885507618,0.11633807440845648,-0.014277444950637307,-0.2518554521826282,-0.18981618897375335,-0.08160695784478544,0.024500178663718303,0.35669168658138045,-0.08361505580693197,-0.008357568429069637,0.14462757831596113,-0.18507142101924634,-0.03512401518905769,-0.08862589292340038
chr1:18500001-19000000,52.86941918224898,0.44922982708662207,-0.47751500122751606,-0.03146349926543467,0.5038571530027689,-0.13379089207837186,-0.17378851365687975,0.2910910111492974,0.2167916779213944,-0.04627436483004621,-0.2913925699480633,0.078742890205268,0.018158665960365545,-0.02002272954794916,-0.3554840717977927,-0.15368380162591733,-0.06902853892803239,0.10708265878618321,0.028186646929901433,-0.25394941547011723,-0.13329229454671113,-0.3198963342754391,-0.05632898735206342,0.09838413779659734,-0.06107683339565241,0.1311254567266642,0.03545645984164097,-0.09624505632106954,0.053671772706666794,0.0100483785183397
chr1:19000001-19500000,52.08276742735796,0.2476711865299745,-0.41664726642426586,-0.11116711345407061,0.9198077222251437,0.036305823563591154,-0.267407720948179,0.23302226675848345,0.021273273786391964,0.032014392008600186,0.014965642789181846,0.1280126951070508,-0.08934558740224699,0.10940203258382866,-0.5749575756321477,0.08902443266706365,0.00709526334694698,0.18429270289097704,0.08479251752239618,-0.04965424695120946,-0.13497520891806739,-0.15492632774687545,-0.13714458852777786,-0.08195431943690179,-0.029041188761263288,-0.009330982073335459,-0.18578891265126765,-0.042978678514191404,0.13206865934520423,0.10020855787328913
chr1:19500001-20000000,51.79976491010334,0.6293537240791477,-0.325986043797894,0.07678025451664434,0.8716140456992969,-0.026636238690779426,-0.06825716438992525,0.13600942966770188,0.10400676700401508,0.12927824207837174,0.17301823885292053,0.08950842262800798,-0.17400578637800085,-0.26149902935451863,-0.12022591560773355,-0.3033199267182267,-0.22533238171971717,0.08660559615014973,-0.0629827279831873,-0.1458810779606281,-0.15587193645811043,-0.17387836575192553,0.10437383527815965,-0.3071801460589028,-0.11371425599712491,-0.023019978505888706,0.07593939105883686,0.021082436020261122,-0.060010765266333636,-0.08231918784635553
chr1:20000001-20500000,52.81747967704197,0.3843076367774824,-0.3181402835004106,0.08941247804344359,0.47206155229846936,-0.3616489865160022,0.05456890088654972,0.25037354538047935,0.05734930089763568,0.09419583812030671,0.19455335689466804,0.3277901077554052,-0.2958063109235018,0.031097354230092054,-0.48466351817330783,-0.009991186556526647,0.07741967610816922,0.034587105535229416,0.013000827297431154,0.03939857122133507,-0.25461868060992804,-0.02612924561528637,-0.028497337532474857,-0.15611747536124934,-0.013289720747725348,-0.11566766346863414,0.027096240058830445,0.09720435941364962,0.09054014137496263,0.00327787637824847
chr1:20500001-21000000,52.77230319768085,0.3906000900366164,-0.45644482423212973,0.09370371768274942,0.2254713793706649,-0.45044407353876154,0.1726985848594872,0.24502595018973844,0.08065491414199893,0.08960394117060025,0.03265442782357859,0.13871207770730853,-0.09884202014364506,0.15148325173127122,-0.5401328070627379,0.08862644770613028,0.08704463162903738,0.09525319021322222,0.09108380770701142,-0.05203750760258034,-0.2217693714686188,-0.021229891263233235,-0.010395398314712798,0.14892954567345257,-0.14370553630414123,0.027337435821499802,-0.015015452059417943,-0.03854186429144305,0.11456469794467007,-0.15028197713001165
chr1:21000001-21500000,52.60892827825694,0.2718355942037438,-0.3311308317223458,0.14230296284967558,0.4308197723393444,-0.22890146521257637,0.13134684353306417,0.10773839954700896,-0.036433140791347254,0.09701729637364614,0.060833854393901085,0.004779925145740972,-0.0004145194231202606,-0.11557088017101717,-0.14803728303819266,-0.16228585231361034,0.22555083296871875,-0.0024589374867634976,0.13869270333045652,0.0070212435940580735,-0.13952237028296488,-0.24840367988958692,0.1375682374097767,-0.030180559850471782,0.17066734477611753,0.0770979162364862,0.08459613976115749,0.042224813045956724,0.3281883519056634,-0.14114315216761641
chr1:21500001-22000000,50.07665423797226,0.5317117863887711,-0.43214618220719625,0.09198874612940984,0.546888856973753,-0.5777214237955494,-0.026677728195024144,0.3830687612622003,0.1243158135605188,0.18016308033968303,0.1532980285644429,0.1060583352737843,-0.0363994208056063,-0.3708826770584835,-0.29255251785060266,0.10790166408923414,-0.024406546087532555,0.21180903494493009,-0.020854100897453137,-0.2046920655897507,0.037708724250418234,-0.11548285118270622,0.13844349274365803,-0.017185586065654953,-0.17145379103168026,-0.10620365994066787,0.08410700873451904,-0.08390470662983619,0.05569005989543032,-0.14750064398325285
chr1:22000001-22500000,50.35989767129651,0.5324299044885741,-0.5071855186288466,0.32617973277575485,0.5230080388042672,-0.49232969139124444,-0.00610832030147169,0.2522716389968753,-0.04771758548439597,0.08632558489013427,-0.054061424195512554,-0.05285039284550634,0.09520269429962634,-0.3612892145953714,-0.17054216906388722,0.1355306248443502,0.024273092792869624,0.04335841623464662,-0.04156684356703356,-0.11600797560438512,-0.11326887622166901,-0.19996882481808687,0.06922551637631878,-0.08948126485544373,-0.08920284952322621,0.2639164942251094,0.09234683510353885,-0.02093180207750241,-0.18458492884904543,-0.09489250359094371
chr1:22500001-23000000,52.662378948420745,0.418405479503992,-0.5224381129536528,0.2599469517614244,0.27432653865770945,-0.4726717793640418,-0.001982078412866627,0.17837609956234973,0.21243819040382533,0.009560608870151083,0.26748766106168476,0.009829433993401865,-0.11825693912547092,-0.1176029402269474,-0.27680579090905444,-0.020140874973374186,-0.0347395337890935,0.11011941144128819,0.10367215554420238,0.04969832424551255,-0.13075471814933978,-0.16855209929543297,0.10077517104568627,-0.11453913496095447,-0.09303024812043237,0.11514071936266068,0.1518451708426888,-0.13873263368558073,0.15898274404548768,0.019166908446691996
chr1:23000001-23500000,52.33138625645284,0.5841692725327734,-0.38293141912970313,-0.09891016862527498,0.41567729116747343,-0.4191911774600138,0.05484966734247122,0.3665945579171311,0.2627565018628847,-0.07438300593673168,0.2129601250918006,0.19233266409786132,-0.0314993090542458,-0.09580170684747277,-0.17063579691909186,-0.0791568437324075,0.00452881543351442,-0.09488368196618542,0.11392273660504326,0.049213926895966174,-0.1258510639157387,-0.1144169514017809,0.19199552766633712,0.05702366201691878,-0.025569618692930455,0.03982656752754137,-0.09294912157504688,-0.12317803783568528,-0.18052366002717243,-0.18860710622608853
chr1:23500001-24000000,51.92684156910109,0.4160376115748166,-0.3487050210073739,0.3709889193678183,0.5654891966403905,-0.41113126837740366,-0.03612895754015524,0.3052735273699078,0.08961540047019571,0.08258515899116753,0.16162356283056037,0.13181127437767848,-0.10465498881922894,-0.27703364683342074,-0.11969096379711028,-0.20672954489016998,-0.10476922927374366,0.12913677557776845,-0.0915143914364851,0.12465173163682662,-0.12658813369379715,-0.2587996127961966,0.25134676980705156,-0.10429969016509283,-0.1905123951168981,0.01844705741769235,0.05989940130959556,-0.04689529461518294,0.11729924337542634,-0.15705001985803949
chr1:24000001-24500000,49.97178424975399,0.5080894638519619,-0.2648940990117222,0.1415018024356247,0.4593215882332269,-0.3579651448167459,0.06989344319098455,0.04509752377828473,0.27239238076614064,-0.2501663810818219,0.05871087816840938,0.19053273533138954,-0.04794868184147296,-0.01486284598801797,-0.18251054296219105,-0.19039215107225005,0.021893537975159742,-0.02661900982367013,0.11507488131180912,0.03959976837909069,0.04494371825089512,-0.14776691395250602,0.15406304970350684,0.038867650330592,-0.24788509906901532,0.07241054093382673,0.07632624622432693,-0.19943515493081931,-0.07212673752052504,-0.07723542618491722
chr1:24500001-25000000,52.74352141462567,0.48859704657445896,-0.17157473324402103,-0.02922475773718342,0.40464451339975155,-0.26446070683618655,0.029386672689701066,0.04335992704769592,0.013614031235451778,-0.08805013057605808,0.14425415201515115,0.3287036422567022,-0.1969846969856722,0.1574182514773222,-0.14418548162054726,-0.040831334577831925,-0.06581564031995153,-0.011380071500017267,-0.10930424773724817,0.11469256416530983,-0.22034142696683376,-0.11726546353950483,0.14946887717837962,0.03765004232835617,-0.038365384679158156,-0.03887688300835005,0.27003977191200196,-0.14331515320408994,-0.10148845170141745,-0.1413580811248638
chr1:25000001-25500000,51.57659893995587,0.47475027091942157,-0.22229370356445335,-0.11601988472764195,0.3706925754941584,-0.4428417108219448,-0.08843567649789558,0.07552286465751169,0.06077297078824087,-0.2535972507027639,0.22230581068544011,0.048504871729534556,-0.03630445389763047,0.18920862688144927,0.045221756831782284,-0.23602118216089124,0.05812046950488248,0.15796541438420192,0.1735143335077335,0.0575725666396248,-0.18076174592330507,-0.12951538261634177,-0.00444905346018777,-0.055586395082406384,-0.006993766529829381,0.1190153539283038,0.21636982763374038,-0.07419320813869114,-0.3405453382863149,0.001906102304188395
chr1:26000001-26500000,51.79692502714477,0.4634411062594211,-0.4974390846378787,0.012941795876786533,0.42190981211322026,-0.35066265610801883,0.16840822841706907,0.21970941265253144,0.09083269749700189,-0.4539965263725063,-0.18000196234158425,-0.02444626110045029,0.1412937261660414,0.023039989461916315,-0.19856435525079077,-0.21452271006059467,0.09308230070752006,-0.022763874642513036,0.07605783340243791,-0.027290879316221237,-0.08205539455663968,-0.20946496992424263,0.12205766822250574,-0.16790861284690992,-0.04462042259307628,0.0170121854994681,0.024113123154188953,-0.015155284113686966,-0.24991309631787836,-0.15099027293602255
chr1:26500001-27000000,50.88418750025456,0.37400013381045755,-0.4486855130291524,0.2746784961707568,0.22800647550342884,-0.5340063903707849,0.23115042374308256,0.3898647463803504,0.12315596985852399,-0.14101154487337372,0.24238437267123603,0.35266679797472344,-0.04551174078008498,-0.0056552560612552405,0.0100684737894231,-0.02415042116045886,0.2549787822277778,-0.02434809265217649,0.2561365027063079,0.15532887294464867,0.0816758565872565,-0.28103221628462177,0.10888076247911331,-0.049161167528342695,0.052744457537972696,0.1981106367291319,0.06559643603170787,0.15912614882586315,0.14997516605496308,0.05382911646092409
chr1:27000001-27500000,51.10550531158141,0.5507723918793684,-0.14985215631551035,0.1228797295108522,0.3395920716055297,-0.43448144808983175,-0.008510202968104019,0.34154395594468806,0.1433056921142694,-0.14736633856360437,-0.04318307775296117,0.12489118911110313,-0.00651022985757713,-0.044846517584853716,0.15493828980300425,-0.061431172905330296,0.03445115051526873,-0.09093602340052581,0.08459655063557779,0.15333404443314239,0.08812585426709564,-0.21696787131429712,-0.1200744959449661,-0.09839709514030802,-0.08842123139160071,0.01620673330567887,0.08611999836230548,-0.14634360095072724,0.12894560902616045,0.2403265484075043
chr1:27500001-28000000,50.76916671031462,0.3396356350406596,-0.22418625010553106,0.13313945968290228,0.44108996373592313,-0.48101643132134836,0.028625498326533067,0.20214688313443463,0.13869539264205083,-0.08993520933719855,0.07511106665220721,-0.027480273434456498,-0.007371643874012191,0.11320035634734261,0.012099315494534711,0.23022661868303956,-0.06777581715994525,0.07331316758389628,0.15726645785074578,-0.08172114279687814,-0.20429593111605493,-0.2328329802273887,0.14525294025560795,0.1013673210689562,-0.014725129646560106,0.21035297359301586,0.20746125834653312,-0.0659728822336126,-0.04465624462735753,-0.08361398489028775
chr1:28000001-28500000,51.84435454484291,0.4653698131664472,-0.19057781489406983,0.04432953257842342,0.38880206440010223,-0.4326827525982326,0.00652199458548276,0.062212318213749354,0.12914261892078024,-0.008852095535738923,0.12587706979692104,-0.04296611688188639,-0.1849505616064693,0.03737834388020134,-0.31136309781542043,0.10818963920610875,-0.0036226503249758043,-0.20218707889018164,0.23049177931721082,-0.16139899974827218,0.024233144943507222,-0.25076172610273706,0.12235346495012105,0.05531316552602061,0.009599078526335316,0.1741267362818733,0.21326727588615743,0.016137147127783764,0.40976188283921766,-0.1354572330436542
chr1:28500001-29000000,50.97701303513691,0.4222397937845225,-0.35290215950084025,0.29563384259250286,0.3910588090238139,-0.577129994487002,-0.00624671978660831,0.22317276596159547,-0.013243139647557236,-0.08739729505593927,0.08223404362691941,0.01626644122720169,-0.15322464351550738,0.06067808135555946,-0.031083606320366566,0.1991107507748114,-0.02812977558496733,-0.21524329865309266,0.10079806281446545,0.13423276187663558,-0.14572775097908044,-0.06580270020599323,-0.15398852196504398,-0.11745873879128751,0.14269196972135667,0.14765896144377916,-0.15471559823590278,0.12666645959305922,0.1465698947873519,-0.2578474646782853
chr1:29000001-29500000,51.40177058765929,0.5028507985280067,-0.096411977981981,-0.035851246084363776,0.5524610911166278,-0.3201734803109279,0.008285450317131108,0.3268837293632651,0.03285009376924505,0.19919483133504257,0.40413922303268845,0.1743611749563801,-0.13552913489173535,0.09177747737371428,-0.18720244130253158,-0.15157102618741874,0.10884466713798781,0.20926750473520198,0.21885042118130194,0.04703201984113449,-0.19608925626930881,-0.14089911934085342,0.12415531470709794,-0.1498804201126085,0.10810415499818828,-0.15519824570326488,0.024945809191969037,0.11158027081693325,-0.06525706473089564,-0.01467331703358862
